City,Year,WeekOfYear,Temperature_C,Humidity,Precipitation_mm,DengueCases
Kandy,2019,44,23.03928571428572,87.35714285714286,3.478571428571428,2444
Kandy,2020,44,23.27678571428572,86.75,6.339285714285715,115
Kandy,2021,44,22.19464285714286,90.03571428571429,8.953571428571431,219
Kandy,2019,48,22.758928571428577,88.60714285714286,4.0178571428571415,1493
Kandy,2021,48,22.56607142857144,84.60714285714286,1.525,319
Kandy,2020,49,22.45892857142857,86.75,8.678571428571429,43
Kandy,2021,53,22.44821428571429,87.03571428571429,4.778571428571428,74
Kegalle,2019,1,26.61607142857143,69.10714285714286,0.9607142857142856,150
Kegalle,2020,1,27.10714285714285,70.21428571428571,0.4714285714285714,196
Kegalle,2019,5,26.97142857142857,77.25,11.578571428571433,98
Kegalle,2020,5,28.925,61.21428571428572,0.2607142857142857,107
Kegalle,2021,5,27.20892857142857,69.71428571428571,0.6392857142857143,38
Kegalle,2019,9,28.326785714285712,71.32142857142857,2.0428571428571427,109
Kegalle,2020,9,29.644642857142856,67.71428571428571,1.625,42
Kegalle,2021,9,27.941071428571423,73.03571428571429,6.171428571428572,65
Kegalle,2021,13,27.442857142857143,80.21428571428571,6.482142857142859,93
Kegalle,2019,14,28.832142857142863,75.85714285714286,7.707142857142857,90
Kegalle,2020,14,28.25714285714286,79.92857142857143,8.817857142857145,17
Kegalle,2021,17,26.607142857142858,86.96428571428571,15.507142857142854,55
Kegalle,2019,18,27.53214285714286,81.42857142857143,2.271428571428572,114
Kegalle,2020,18,27.35178571428572,85.57142857142857,9.360714285714286,84
Kegalle,2019,22,26.908928571428568,84.78571428571429,7.34642857142857,171
Kegalle,2021,22,26.04642857142857,86.42857142857143,8.046428571428569,58
Kegalle,2020,23,26.767857142857142,84.07142857142857,7.45357142857143,100
Kegalle,2021,26,26.24821428571429,85.71428571428571,9.360714285714286,73
Kegalle,2019,27,26.691071428571423,82.75,6.439285714285712,215
Kegalle,2020,27,26.32678571428572,84.0,6.246428571428571,102
Kegalle,2021,30,25.75,86.39285714285714,9.30357142857143,26
Kegalle,2019,31,25.70892857142857,87.75,13.93214285714286,258
Kegalle,2020,31,26.46071428571428,82.92857142857143,8.72142857142857,64
Kegalle,2019,35,25.77321428571428,86.32142857142857,7.489285714285715,317
Kegalle,2021,35,25.9375,86.82142857142857,9.110714285714286,19
Kegalle,2020,36,25.50892857142857,88.53571428571429,14.689285714285717,55
Kegalle,2021,39,25.85892857142857,86.5,12.375,50
Kegalle,2019,40,25.53035714285714,88.64285714285714,21.632142857142856,332
Kegalle,2020,40,26.06428571428572,84.85714285714286,6.1678571428571445,37
Kegalle,2019,44,26.080357142857142,85.64285714285714,8.396428571428572,494
Kegalle,2020,44,25.955357142857142,86.85714285714286,9.446428571428571,39
Kegalle,2021,44,24.95357142857143,88.64285714285714,19.042857142857144,91
Kegalle,2019,48,25.92678571428572,83.64285714285714,3.917857142857144,368
Kegalle,2021,48,26.01785714285714,78.21428571428571,2.1821428571428574,175
Kegalle,2020,49,25.23392857142857,84.46428571428571,7.107142857142857,22
Kegalle,2021,53,25.330357142857142,84.14285714285714,10.017857142857142,24
Kilinochchi,2019,1,25.130357142857143,74.57142857142857,0.3142857142857143,34
Kilinochchi,2020,1,26.02142857142857,77.85714285714286,0.7999999999999999,64
Kilinochchi,2019,5,26.778571428571432,77.92857142857143,1.2464285714285712,23
Kilinochchi,2020,5,26.51428571428572,72.75,0.6035714285714285,31
Kilinochchi,2021,5,25.416071428571428,77.89285714285714,1.0964285714285713,4
Kilinochchi,2019,9,28.371428571428567,72.71428571428571,0.1357142857142857,16
Kilinochchi,2020,9,27.585714285714285,73.78571428571429,0.1964285714285714,8
Kilinochchi,2021,9,27.16964285714285,76.53571428571429,0.5785714285714285,2
Kilinochchi,2021,13,29.03392857142857,76.0,2.242857142857143,1
Kilinochchi,2019,14,29.99107142857143,71.53571428571429,0.8250000000000001,11
Kilinochchi,2020,14,29.605357142857144,74.03571428571429,1.1285714285714288,1
Kilinochchi,2021,17,29.071428571428577,77.89285714285714,2.425,1
Kilinochchi,2019,18,31.442857142857147,66.96428571428571,0.3964285714285714,12
Kilinochchi,2020,18,30.34821428571428,75.10714285714286,2.2285714285714286,1
Kilinochchi,2019,22,31.23214285714285,67.14285714285714,0.1607142857142857,9
Kilinochchi,2021,22,29.819642857142856,71.32142857142857,1.0714285714285714,0
Kilinochchi,2020,23,30.40535714285714,69.17857142857143,0.9821428571428572,11
Kilinochchi,2021,26,29.84642857142857,69.53571428571429,0.5392857142857144,1
Kilinochchi,2019,27,30.471428571428568,67.28571428571429,0.4857142857142856,11
Kilinochchi,2020,27,29.621428571428574,71.71428571428571,2.164285714285715,6
Kilinochchi,2021,30,29.66428571428571,69.57142857142857,1.167857142857143,1
Kilinochchi,2019,31,29.526785714285715,71.42857142857143,0.8928571428571427,5
Kilinochchi,2020,31,29.96071428571428,68.71428571428571,0.3821428571428572,3
Kilinochchi,2019,35,29.382142857142853,71.78571428571429,1.8142857142857145,13
Kilinochchi,2021,35,29.701785714285712,70.96428571428571,1.7964285714285713,0
Kilinochchi,2020,36,29.316071428571423,72.03571428571429,2.071428571428572,1
Kilinochchi,2021,39,27.48214285714286,81.89285714285714,7.260714285714284,0
Kilinochchi,2019,40,27.13571428571429,84.32142857142857,8.896428571428572,22
Kilinochchi,2020,40,29.79107142857143,68.75,0.5857142857142857,3
Kilinochchi,2019,44,27.080357142857142,83.75,2.567857142857143,99
Kilinochchi,2020,44,26.98392857142857,83.57142857142857,8.95,5
Kilinochchi,2021,44,26.00892857142857,87.17857142857143,18.59642857142857,2
Kilinochchi,2019,48,26.00892857142857,84.10714285714286,7.899999999999999,141
Kilinochchi,2021,48,25.84821428571429,79.21428571428571,2.092857142857143,10
Kilinochchi,2020,49,25.44464285714286,84.64285714285714,16.225,1
Kilinochchi,2021,53,25.53035714285713,84.03571428571429,18.632142857142863,4
Kurunegala,2019,1,25.09285714285714,74.21428571428571,0.8500000000000002,215
Kurunegala,2020,1,25.475,75.64285714285714,0.5178571428571429,421
Kurunegala,2019,5,25.8625,78.96428571428571,5.414285714285716,147
Kurunegala,2020,5,26.605357142857144,68.75,0.3571428571428571,174
Kurunegala,2021,5,25.5,73.75,0.5678571428571428,65
Kurunegala,2019,9,27.67678571428572,67.92857142857143,0.8428571428571429,148
Kurunegala,2020,9,28.298214285714288,66.75,0.9214285714285714,55
Kurunegala,2021,9,26.807142857142853,72.46428571428571,2.825,153
Kurunegala,2021,13,26.85178571428571,79.96428571428571,12.810714285714289,124
Kurunegala,2019,14,28.246428571428574,74.78571428571429,5.7250000000000005,119
Kurunegala,2020,14,27.9625,77.67857142857143,6.028571428571429,7
Kurunegala,2021,17,25.925,87.42857142857143,18.14285714285715,74
Kurunegala,2019,18,27.369642857142857,79.0,1.0678571428571428,121
Kurunegala,2020,18,26.8,85.5,7.357142857142856,18
Kurunegala,2019,22,26.75,82.75,3.625,134
Kurunegala,2021,22,25.575,86.21428571428571,5.364285714285714,179
Kurunegala,2020,23,26.40714285714286,83.35714285714286,4.814285714285714,62
Kurunegala,2021,26,25.70535714285715,85.42857142857143,5.975000000000001,222
Kurunegala,2019,27,26.45892857142857,80.5,3.842857142857143,259
Kurunegala,2020,27,25.95535714285714,83.17857142857143,3.8964285714285727,57
Kurunegala,2021,30,25.28214285714286,85.89285714285714,5.389285714285714,93
Kurunegala,2019,31,25.27857142857143,86.71428571428571,8.110714285714286,263
Kurunegala,2020,31,25.841071428571425,83.03571428571429,5.092857142857143,69
Kurunegala,2019,35,25.35535714285714,85.82142857142857,5.971428571428571,195
Kurunegala,2021,35,25.425000000000004,86.60714285714286,5.750000000000001,52
Kurunegala,2020,36,25.060714285714283,88.57142857142857,10.03214285714286,30
Kurunegala,2021,39,25.38392857142857,86.39285714285714,9.74642857142857,139
Kurunegala,2019,40,25.071428571428573,88.71428571428571,18.060714285714287,350
Kurunegala,2020,40,25.39821428571429,85.10714285714286,4.446428571428572,34
Kurunegala,2019,44,25.366071428571427,85.5,5.657142857142857,612
Kurunegala,2020,44,25.40892857142857,86.0,7.803571428571429,11
Kurunegala,2021,44,24.432142857142857,88.92857142857143,12.635714285714284,262
Kurunegala,2019,48,25.060714285714287,84.42857142857143,3.621428571428571,655
Kurunegala,2021,48,24.89464285714286,79.82142857142857,1.975,412
Kurunegala,2020,49,24.53214285714286,85.0,12.45,31
Kurunegala,2021,53,24.498214285714287,84.39285714285714,6.582142857142857,53
Mannar,2019,1,25.63571428571429,74.35714285714286,0.5071428571428572,27
Mannar,2020,1,27.048214285714288,73.82142857142857,0.5607142857142857,90
Mannar,2019,5,27.105357142857137,77.82142857142857,8.378571428571428,16
Mannar,2020,5,28.20357142857143,66.10714285714286,0.2964285714285714,25
Mannar,2021,5,26.15000000000001,74.92857142857143,0.6464285714285715,4
Mannar,2019,9,28.7125,69.39285714285714,0.2749999999999999,14
Mannar,2020,9,28.96785714285715,66.57142857142857,0.5785714285714285,2
Mannar,2021,9,28.255357142857143,71.25,1.5785714285714283,5
Mannar,2021,13,29.367857142857144,73.42857142857143,1.3285714285714283,6
Mannar,2019,14,29.55357142857143,71.85714285714286,1.2928571428571427,9
Mannar,2020,14,30.028571428571425,70.28571428571429,1.4500000000000004,1
Mannar,2021,17,29.121428571428567,77.71428571428571,2.5357142857142856,1
Mannar,2019,18,30.5375,72.5,0.2142857142857142,6
Mannar,2020,18,30.23928571428572,74.78571428571429,1.8321428571428573,1
Mannar,2019,22,30.10892857142857,74.85714285714286,0.3142857142857142,3
Mannar,2021,22,29.25892857142857,75.75,1.2714285714285716,1
Mannar,2020,23,29.885714285714293,74.64285714285714,1.2964285714285717,3
Mannar,2021,26,29.258928571428573,75.10714285714286,0.532142857142857,1
Mannar,2019,27,29.46071428571429,74.67857142857143,0.4571428571428571,1
Mannar,2020,27,29.15714285714286,76.0,0.9535714285714288,8
Mannar,2021,30,28.88928571428572,76.07142857142857,0.8214285714285715,1
Mannar,2019,31,28.90892857142857,76.5,1.1821428571428572,2
Mannar,2020,31,28.85,77.14285714285714,0.3571428571428571,3
Mannar,2019,35,28.59285714285715,76.96428571428571,1.5571428571428574,1
Mannar,2021,35,28.978571428571435,76.0,0.9678571428571427,0
Mannar,2020,36,28.507142857142853,77.67857142857143,1.3642857142857143,1
Mannar,2021,39,27.38571428571429,82.0,6.728571428571429,3
Mannar,2019,40,26.86071428571428,84.53571428571429,7.260714285714285,22
Mannar,2020,40,29.09464285714285,74.10714285714286,0.5678571428571427,0
Mannar,2019,44,27.19821428571429,83.85714285714286,2.482142857142857,40
Mannar,2020,44,27.10535714285714,83.32142857142857,6.064285714285714,0
Mannar,2021,44,26.2625,85.64285714285714,17.025,27
Mannar,2019,48,26.45178571428572,83.39285714285714,4.121428571428569,130
Mannar,2021,48,26.26428571428572,78.89285714285714,1.4107142857142858,284
Mannar,2020,49,25.66964285714285,84.64285714285714,18.84285714285713,3
Mannar,2021,53,25.807142857142857,84.14285714285714,6.714285714285714,5
Matale,2019,1,25.59285714285714,74.28571428571429,0.8500000000000002,62
Matale,2020,1,25.975,75.71428571428571,0.5178571428571429,276
Matale,2019,5,26.3625,79.07142857142857,5.414285714285716,54
Matale,2020,5,27.105357142857148,68.85714285714286,0.3571428571428571,110
Matale,2021,5,26.0,73.85714285714286,0.5678571428571428,9
Matale,2019,9,28.17678571428572,68.03571428571429,0.8428571428571429,58
Matale,2020,9,28.798214285714288,66.78571428571429,0.9214285714285714,44
Matale,2021,9,27.307142857142853,72.57142857142857,2.825,13
Matale,2021,13,27.35178571428571,80.0,12.810714285714289,15
Matale,2019,14,28.746428571428574,74.96428571428571,5.7250000000000005,17
Matale,2020,14,28.4625,77.75,6.028571428571429,9
Matale,2021,17,26.425,87.5,18.14285714285715,8
Matale,2019,18,27.869642857142857,79.07142857142857,1.0678571428571428,30
Matale,2020,18,27.3,85.57142857142857,7.357142857142856,23
Matale,2019,22,27.25,82.78571428571429,3.625,54
Matale,2021,22,26.075000000000003,86.25,5.364285714285714,22
Matale,2020,23,26.90714285714286,83.42857142857143,4.814285714285714,25
Matale,2021,26,26.20535714285715,85.5,5.975000000000001,51
Matale,2019,27,26.95892857142857,80.57142857142857,3.842857142857143,60
Matale,2020,27,26.45535714285714,83.17857142857143,3.8964285714285727,36
Matale,2021,30,25.78214285714286,86.0,5.389285714285714,37
Matale,2019,31,25.77857142857143,86.82142857142857,8.110714285714286,73
Matale,2020,31,26.341071428571425,83.03571428571429,5.092857142857143,19
Matale,2019,35,25.85535714285714,85.85714285714286,5.971428571428571,62
Matale,2021,35,25.925000000000004,86.67857142857143,5.750000000000001,15
Matale,2020,36,25.560714285714283,88.57142857142857,10.03214285714286,15
Matale,2021,39,25.88392857142857,86.39285714285714,9.74642857142857,28
Matale,2019,40,25.571428571428577,88.75,18.060714285714287,275
Matale,2020,40,25.89821428571429,85.14285714285714,4.446428571428572,14
Matale,2019,44,25.866071428571427,85.53571428571429,5.657142857142857,902
Matale,2020,44,25.90892857142857,86.0,7.803571428571429,14
Matale,2021,44,24.93214285714286,88.96428571428571,12.635714285714284,39
Matale,2019,48,25.56071428571429,84.53571428571429,3.621428571428571,798
Matale,2021,48,25.39464285714286,79.85714285714286,1.975,44
Matale,2020,49,25.03214285714286,85.07142857142857,12.45,10
Matale,2021,53,24.998214285714287,84.42857142857143,6.582142857142857,9
Matara,2019,1,27.28750000000001,71.0,0.7107142857142856,219
Matara,2020,1,27.3625,74.75,0.9107142857142856,227
Matara,2019,5,27.70714285714286,76.53571428571429,6.899999999999998,133
Matara,2020,5,27.794642857142858,72.07142857142857,2.7678571428571423,120
Matara,2021,5,27.542857142857144,72.75,0.8428571428571429,37
Matara,2019,9,28.05178571428572,75.21428571428571,1.4821428571428572,101
Matara,2020,9,28.303571428571423,72.67857142857143,0.3821428571428572,21
Matara,2021,9,27.526785714285715,76.64285714285714,3.907142857142858,36
Matara,2021,13,28.63928571428572,75.89285714285714,1.6000000000000003,39
Matara,2019,14,28.612500000000008,78.60714285714286,2.396428571428572,106
Matara,2020,14,28.51607142857143,77.89285714285714,2.232142857142857,6
Matara,2021,17,28.560714285714283,78.42857142857143,3.2178571428571425,25
Matara,2019,18,28.84464285714285,77.07142857142857,1.482142857142857,130
Matara,2020,18,28.84464285714285,79.92857142857143,2.296428571428572,21
Matara,2019,22,28.964285714285715,76.28571428571429,2.0142857142857147,291
Matara,2021,22,29.073214285714293,72.32142857142857,0.985714285714286,158
Matara,2020,23,29.43928571428571,73.14285714285714,0.8142857142857144,27
Matara,2021,26,28.705357142857142,74.71428571428571,1.4750000000000003,103
Matara,2019,27,28.708928571428565,75.39285714285714,1.4642857142857142,583
Matara,2020,27,28.453571428571426,76.57142857142857,3.146428571428572,39
Matara,2021,30,28.4875,73.82142857142857,1.5107142857142857,55
Matara,2019,31,27.73571428571428,80.14285714285714,3.553571428571428,717
Matara,2020,31,28.423214285714284,75.92857142857143,1.6821428571428567,17
Matara,2019,35,27.205357142857142,82.64285714285714,5.046428571428571,383
Matara,2021,35,28.40357142857142,75.75,1.7214285714285713,35
Matara,2020,36,28.023214285714285,77.28571428571429,1.953571428571429,15
Matara,2021,39,28.057142857142853,77.28571428571429,4.2821428571428575,60
Matara,2019,40,26.433928571428574,85.92857142857143,8.642857142857142,493
Matara,2020,40,28.95892857142857,71.89285714285714,0.9142857142857144,27
Matara,2019,44,26.607142857142858,85.92857142857143,5.567857142857143,543
Matara,2020,44,27.3625,82.10714285714286,6.803571428571429,17
Matara,2021,44,27.16785714285714,80.17857142857143,7.353571428571428,82
Matara,2019,48,26.423214285714288,85.60714285714286,5.396428571428572,355
Matara,2021,48,26.66964285714285,79.07142857142857,4.360714285714286,100
Matara,2020,49,27.05,79.39285714285714,3.667857142857144,8
Matara,2021,53,26.3375,82.53571428571429,5.921428571428572,23
Moneragala,2019,1,25.09285714285714,78.0,1.3392857142857146,60
Moneragala,2020,1,25.35714285714285,81.03571428571429,1.6535714285714285,0
Moneragala,2019,5,25.8625,83.28571428571429,4.760714285714286,38
Moneragala,2020,5,26.02500000000001,76.64285714285714,1.4464285714285716,0
Moneragala,2021,5,25.41071428571428,79.75,1.9607142857142856,4
Moneragala,2019,9,27.380357142857143,75.0,2.1785714285714284,49
Moneragala,2020,9,27.519642857142856,72.78571428571429,0.6785714285714286,0
Moneragala,2021,9,25.94107142857143,81.17857142857143,4.917857142857144,16
Moneragala,2021,13,27.062500000000007,81.10714285714286,4.439285714285714,12
Moneragala,2019,14,28.380357142857147,78.35714285714286,4.3,39
Moneragala,2020,14,27.86607142857143,79.89285714285714,6.1571428571428575,0
Moneragala,2021,17,27.167857142857144,84.14285714285714,6.767857142857143,7
Moneragala,2019,18,29.325,69.32142857142857,0.8499999999999999,29
Moneragala,2020,18,27.83392857142857,82.78571428571429,4.15,0
Moneragala,2019,22,30.34285714285713,65.17857142857143,1.55,59
Moneragala,2021,22,28.623214285714287,69.17857142857143,1.557142857142857,24
Moneragala,2020,23,29.558928571428574,66.53571428571429,1.35,0
Moneragala,2021,26,29.098214285714285,68.60714285714286,2.357142857142857,43
Moneragala,2019,27,29.901785714285708,64.53571428571429,0.4571428571428572,48
Moneragala,2020,27,28.40535714285714,72.39285714285714,3.4357142857142846,0
Moneragala,2021,30,29.25892857142857,67.14285714285714,2.753571428571429,8
Moneragala,2019,31,28.53035714285713,70.96428571428571,1.3214285714285714,11
Moneragala,2020,31,29.30535714285714,65.53571428571429,0.3428571428571428,0
Moneragala,2019,35,27.95714285714286,75.82142857142857,4.7821428571428575,0
Moneragala,2021,35,29.160714285714285,69.64285714285714,2.7464285714285706,11
Moneragala,2020,36,28.52142857142857,71.14285714285714,3.15,0
Moneragala,2021,39,27.432142857142857,77.21428571428571,5.075000000000001,12
Moneragala,2019,40,25.4125,90.92857142857144,15.992857142857144,0
Moneragala,2020,40,29.85,62.71428571428572,1.9285714285714288,0
Moneragala,2019,44,25.496428571428567,89.21428571428571,9.960714285714284,0
Moneragala,2020,44,26.06428571428572,87.64285714285714,13.20714285714286,0
Moneragala,2021,44,25.38571428571429,89.14285714285714,13.046428571428574,17
Moneragala,2019,48,25.0,89.57142857142857,11.785714285714286,0
Moneragala,2021,48,25.24107142857143,81.5,3.9892857142857134,37
Moneragala,2020,49,25.35535714285714,83.75,9.657142857142857,0
Moneragala,2021,53,24.789285714285715,86.82142857142857,11.275,9
Mulativu,2019,1,25.732142857142858,74.46428571428571,0.675,47
Mulativu,2020,1,26.50892857142857,76.82142857142857,1.5,58
Mulativu,2019,5,26.817857142857143,79.57142857142857,1.507142857142857,31
Mulativu,2020,5,26.99464285714285,72.64285714285714,1.0214285714285714,15
Mulativu,2021,5,25.889285714285712,77.67857142857143,1.4357142857142855,0
Mulativu,2019,9,28.03035714285714,76.96428571428571,0.1535714285714285,12
Mulativu,2020,9,27.735714285714288,74.89285714285714,0.3071428571428572,2
Mulativu,2021,9,27.56428571428572,76.96428571428571,1.025,0
Mulativu,2021,13,28.90535714285713,79.57142857142857,1.610714285714286,0
Mulativu,2019,14,29.137500000000003,76.71428571428571,0.2964285714285714,3
Mulativu,2020,14,29.28214285714286,76.60714285714286,0.8000000000000002,1
Mulativu,2021,17,29.05178571428572,78.85714285714286,2.575,0
Mulativu,2019,18,31.776785714285715,69.14285714285714,0.5785714285714286,10
Mulativu,2020,18,30.058928571428574,77.82142857142857,1.907142857142857,1
Mulativu,2019,22,31.73392857142857,64.42857142857143,0.3464285714285713,1
Mulativu,2021,22,30.153571428571425,70.39285714285714,1.7678571428571428,0
Mulativu,2020,23,30.84107142857143,68.10714285714286,1.2035714285714287,2
Mulativu,2021,26,30.08750000000001,70.25,1.5535714285714288,0
Mulativu,2019,27,30.882142857142856,66.39285714285714,0.7357142857142858,10
Mulativu,2020,27,29.723214285714285,73.64285714285714,2.832142857142857,2
Mulativu,2021,30,29.887500000000003,70.35714285714286,2.010714285714286,0
Mulativu,2019,31,30.351785714285707,68.17857142857143,1.5821428571428573,7
Mulativu,2020,31,30.183928571428574,70.03571428571429,1.275,3
Mulativu,2019,35,29.6125,73.82142857142857,4.717857142857143,1
Mulativu,2021,35,29.769642857142856,73.07142857142857,3.9499999999999993,0
Mulativu,2020,36,29.567857142857143,72.64285714285714,2.9607142857142854,1
Mulativu,2021,39,27.95178571428572,81.21428571428571,5.007142857142858,1
Mulativu,2019,40,26.923214285714288,85.85714285714286,6.982142857142857,18
Mulativu,2020,40,29.935714285714283,69.28571428571429,1.582142857142857,0
Mulativu,2019,44,27.07857142857143,84.78571428571429,4.442857142857143,56
Mulativu,2020,44,26.925000000000004,84.89285714285714,11.74642857142857,1
Mulativu,2021,44,26.485714285714288,86.5,14.746428571428575,0
Mulativu,2019,48,26.35714285714286,83.14285714285714,9.078571428571427,72
Mulativu,2021,48,26.428571428571427,78.35714285714286,2.535714285714286,1
Mulativu,2020,49,25.84464285714286,83.78571428571429,15.053571428571429,4
Mulativu,2021,53,25.85892857142857,83.10714285714286,14.317857142857145,0
Nuwara Eliya,2019,1,14.74107142857143,86.57142857142857,2.717857142857143,26
Nuwara Eliya,2020,1,15.4,84.17857142857143,1.1,77
Nuwara Eliya,2019,5,15.369642857142855,86.71428571428571,5.392857142857145,17
Nuwara Eliya,2020,5,15.735714285714284,79.96428571428571,2.0500000000000003,28
Nuwara Eliya,2021,5,15.305357142857142,82.35714285714286,1.7642857142857142,3
Nuwara Eliya,2019,9,15.401785714285712,75.75,2.1607142857142856,12
Nuwara Eliya,2020,9,17.185714285714283,67.57142857142857,0.9535714285714286,16
Nuwara Eliya,2021,9,15.37857142857143,80.25,2.5964285714285715,10
Nuwara Eliya,2021,13,16.080357142857142,80.53571428571429,8.239285714285714,8
Nuwara Eliya,2019,14,16.80535714285714,83.67857142857143,4.900000000000001,7
Nuwara Eliya,2020,14,16.887500000000003,81.53571428571429,7.410714285714286,1
Nuwara Eliya,2021,17,16.28035714285714,93.17857142857144,20.01428571428572,4
Nuwara Eliya,2019,18,16.682142857142857,85.10714285714286,2.6392857142857147,19
Nuwara Eliya,2020,18,16.932142857142857,92.28571428571428,9.12142857142857,2
Nuwara Eliya,2019,22,16.355357142857144,92.32142857142856,4.775,22
Nuwara Eliya,2021,22,15.482142857142856,92.32142857142856,7.6571428571428575,6
Nuwara Eliya,2020,23,15.832142857142856,90.0,3.725,11
Nuwara Eliya,2021,26,15.492857142857144,94.32142857142856,10.985714285714293,5
Nuwara Eliya,2019,27,15.621428571428574,89.89285714285714,5.517857142857143,33
Nuwara Eliya,2020,27,15.583928571428572,91.57142857142856,6.014285714285715,14
Nuwara Eliya,2021,30,15.216071428571428,93.82142857142856,5.821428571428572,8
Nuwara Eliya,2019,31,15.225,93.85714285714286,8.1,31
Nuwara Eliya,2020,31,15.285714285714288,90.0,8.125000000000002,9
Nuwara Eliya,2019,35,15.521428571428574,93.53571428571428,7.710714285714286,32
Nuwara Eliya,2021,35,15.453571428571426,93.85714285714286,6.846428571428572,9
Nuwara Eliya,2020,36,15.08035714285714,94.35714285714286,10.83571428571428,8
Nuwara Eliya,2021,39,15.455357142857146,92.89285714285714,8.075,10
Nuwara Eliya,2019,40,15.367857142857144,92.21428571428572,15.439285714285711,52
Nuwara Eliya,2020,40,15.096428571428568,90.60714285714286,7.1,1
Nuwara Eliya,2019,44,15.517857142857142,89.35714285714286,4.8,97
Nuwara Eliya,2020,44,15.74821428571429,90.92857142857144,9.31785714285714,0
Nuwara Eliya,2021,44,15.05357142857143,92.53571428571428,12.403571428571428,14
Nuwara Eliya,2019,48,15.560714285714289,92.10714285714286,10.485714285714284,90
Nuwara Eliya,2021,48,14.733928571428573,87.5,2.260714285714286,29
Nuwara Eliya,2020,49,15.103571428571428,90.75,7.978571428571429,1
Nuwara Eliya,2021,53,15.173214285714284,89.78571428571429,9.839285714285715,7
Polonnaruwa,2019,1,25.24285714285714,81.17857142857143,1.7071428571428573,39
Polonnaruwa,2020,1,26.048214285714288,82.75,2.117857142857143,81
Polonnaruwa,2019,5,26.394642857142863,84.60714285714286,4.049999999999999,19
Polonnaruwa,2020,5,26.63571428571429,78.53571428571429,1.6678571428571427,77
Polonnaruwa,2021,5,25.860714285714284,82.25,2.2142857142857144,6
Polonnaruwa,2019,9,28.40892857142857,75.5,0.4535714285714286,25
Polonnaruwa,2020,9,28.84821428571428,72.14285714285714,0.2464285714285714,23
Polonnaruwa,2021,9,27.27678571428572,80.32142857142857,2.907142857142857,0
Polonnaruwa,2021,13,29.03214285714286,76.60714285714286,3.410714285714286,3
Polonnaruwa,2019,14,29.673214285714288,75.14285714285714,2.314285714285714,21
Polonnaruwa,2020,14,29.71071428571429,75.07142857142857,2.375,2
Polonnaruwa,2021,17,28.85178571428572,79.07142857142857,4.828571428571429,4
Polonnaruwa,2019,18,31.512500000000003,62.92857142857143,0.7035714285714286,23
Polonnaruwa,2020,18,29.917857142857144,75.03571428571429,3.642857142857143,7
Polonnaruwa,2019,22,31.53214285714285,61.82142857142857,0.4035714285714286,40
Polonnaruwa,2021,22,29.79821428571428,67.39285714285714,0.6571428571428571,12
Polonnaruwa,2020,23,30.85535714285714,63.82142857142857,0.9035714285714286,20
Polonnaruwa,2021,26,30.2125,65.64285714285714,1.5250000000000004,21
Polonnaruwa,2019,27,31.15714285714286,60.35714285714285,0.4214285714285714,49
Polonnaruwa,2020,27,29.86785714285714,68.21428571428571,3.1178571428571424,10
Polonnaruwa,2021,30,29.99285714285714,64.96428571428571,1.292857142857143,9
Polonnaruwa,2019,31,30.082142857142863,64.67857142857143,0.6107142857142858,43
Polonnaruwa,2020,31,30.45535714285714,62.25,0.3892857142857143,4
Polonnaruwa,2019,35,29.95892857142857,67.25,4.078571428571429,36
Polonnaruwa,2021,35,30.214285714285708,65.85714285714286,3.007142857142857,7
Polonnaruwa,2020,36,29.35535714285714,69.14285714285714,1.5357142857142865,7
Polonnaruwa,2021,39,28.45178571428572,75.5,5.664285714285713,13
Polonnaruwa,2019,40,26.94642857142857,85.46428571428571,9.632142857142856,51
Polonnaruwa,2020,40,30.139285714285712,64.71428571428571,1.3214285714285714,12
Polonnaruwa,2019,44,26.882142857142856,86.17857142857143,6.5892857142857135,108
Polonnaruwa,2020,44,27.105357142857144,85.03571428571429,7.32142857142857,3
Polonnaruwa,2021,44,26.55178571428572,84.57142857142857,10.721428571428572,18
Polonnaruwa,2019,48,25.7875,89.10714285714286,12.242857142857146,107
Polonnaruwa,2021,48,26.169642857142858,83.17857142857143,3.425,27
Polonnaruwa,2020,49,25.71785714285714,86.57142857142857,14.439285714285717,5
Polonnaruwa,2021,53,25.52857142857143,87.14285714285714,11.410714285714286,4
Puttalam,2019,1,25.701785714285712,76.21428571428571,0.2392857142857143,79
Puttalam,2020,1,26.683928571428574,77.5,0.4714285714285714,224
Puttalam,2019,5,27.33392857142857,78.78571428571429,2.8321428571428577,60
Puttalam,2020,5,28.014285714285712,69.14285714285714,0.1785714285714285,83
Puttalam,2021,5,26.25,77.82142857142857,0.4750000000000001,37
Puttalam,2019,9,28.623214285714287,74.57142857142857,0.6214285714285713,52
Puttalam,2020,9,28.723214285714285,73.35714285714286,0.9964285714285712,36
Puttalam,2021,9,27.923214285714284,77.67857142857143,2.914285714285714,58
Puttalam,2021,13,28.14285714285714,81.57142857142857,3.1535714285714294,54
Puttalam,2019,14,28.601785714285707,80.14285714285714,4.128571428571429,29
Puttalam,2020,14,28.65357142857143,80.89285714285714,4.3357142857142845,5
Puttalam,2021,17,27.62678571428571,86.0,9.721428571428572,28
Puttalam,2019,18,28.93035714285714,79.53571428571429,1.3214285714285714,33
Puttalam,2020,18,28.68392857142857,84.07142857142857,4.364285714285714,24
Puttalam,2019,22,28.6125,80.60714285714286,3.010714285714286,92
